Rep Code,Route,Customer Code,Customer Name,SalesX,Sale,Lgsale,GP,GPX,Loggp,GppeX,Gpperc,Month
RAJEN,Umhlanga,BRI-03,BRITANNIA HOTEL CC,1850,1849.9999999999995,7.52294091807237,331.43000000000006,331.43,5.803416625940581,0.17915135135135135,0.17915135135135135,July
KAM,Collection,BUR-02,BURNHAM HOUSE  B & B,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Upper Highway,BUT-04,BUTLERS RESTAURANT HILLCREST,8667,8667.0,9.067277989134345,1708.2299999999993,1708.23,7.44321302570416,0.19709588092765662,0.1970958809276566,July
RAJEN,Collection,OTT-01,BUZLINE DYNAMIC T/A OTTWA SEAFOOD MARKET,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KAM,Local,CNS-01,C.N.S FOODS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Upper Highway,OSC-05,CAFE GITANO  T/A OSCARS CAFE HILLCREST,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
SHIR,Umhlanga,CAF-07,CAFE ITALIA EXPRESS-RIVERSIDE,1585,1584.9999999999998,7.368339686311381,242.3300000000001,242.33,5.490300433612623,0.15288958990536278,0.15288958990536278,July
KAM,Umhlanga,CAF-16,CAFE LA PLAGE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Umhlanga,CAF-20,CAFE MAYFAIR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Upper Highway,CAF-23,CAFE MAYFAIR HILLCREST,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Upper Highway,CAF-25,CAFE MAYFAIR WESTVILLE (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KAM,Collection,CAF-19,CAFE SALT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KAM,Umhlanga,CH-02,CAFE SPICE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Local,CAI-01,CAISTER LODGE,28020,28020.000000000022,10.240673819890999,4627.559999999997,4627.56,8.439785010327938,0.16515203426124198,0.165152034261242,July
SHIR,Umhlanga,RIV-01,CALETA (PTY) LTD-RIVERSIDE SPAR AND TOPS,2136,2136.000000000001,7.666690200080086,396.0,396,5.981414211254481,0.1853932584269663,0.1853932584269663,July
SHIR,Umhlanga,RIV-05,CALETA (PTY) LTD-RIVERSIDE SPAR AND TOPS,1566,1565.9999999999998,7.356279876550748,283.08000000000004,283.08,5.645729543207584,0.1807662835249042,0.18076628352490423,July
JUS,Collection,SPA-04,CAMPERDOWN SUPERSPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Balito,CAN-02,CANELANDS BEACH CLUB AND SPA (PTY)LTD,28988,28988.000000000025,10.274637230229173,5405.869999999997,5405.87,8.59524067919246,0.186486477162964,0.186486477162964,July
SHIR,Upper Highway,CAP-09,CAPE HOUSE CAFE (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Local,CAP-05,CAPPELLO FLORIDA ROAD,1869,1869.0000000000005,7.533158807455563,330.3599999999999,330.36,5.800182968942516,0.17675762439807385,0.17675762439807385,July
SHIR,Balito,CAT-01,CAPTAIN FINE FISH,14993,14992.999999999995,9.615338704494903,3079.9900000000002,3079.99,8.032681629209103,0.20542853331554725,0.20542853331554725,July
SHIR,Upper Highway,CAR-03,CARELINE CRISIS AND TRAUMA CENTRE,3060,3059.9999999999977,8.026170194946426,747.7800000000002,747.78,6.617108817066341,0.24437254901960784,0.24437254901960784,July
KAM,Collection,CAS-05,CASH SALE - FOR RETAIL SHOP,15880,15879.999999999998,9.672815734801127,3507.6500000000015,3507.65,8.162701576564693,0.22088476070528967,0.22088476070528967,July
KAM,Collection,CAS-01,CASH SALES,85294,85293.99999999996,11.353859391029244,16399.939999999995,16399.94,9.705032955269012,0.19227542382817078,0.19227542382817078,July
ANA,Drakensberg,CAT-04,CATHEDRAL PEAK HOTEL,72512,72512.00000000006,11.191507344387679,17626.83999999999,17626.84,9.777178019394585,0.24308859223300971,0.24308859223300971,July
KAM,Collection,CEN-03,CENTRAL FOOD SOLUTIONS,250,249.9999999999999,5.521460917862246,60.160000000000004,60.16,4.097007679641584,0.24064,0.24064,July
RAJEN,Balito,CHA-05,CHABAD OF THE NORTH COAST,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,Drakensberg,CHA-12,CHAMPAGNE CASTLE HOTEL,26466,26465.999999999993,10.183616169332995,6787.009999999996,6787.01,8.822765770107711,0.2564426056071941,0.2564426056071941,July
ANA,Drakensberg,CHA-11,CHAMPAGNE SPORTS RESORT (PTY) LTD,37107,37106.99999999999,10.521560910043119,5646.580000000002,5646.58,8.638805331132074,0.1521702104724176,0.1521702104724176,July
RAJEN,Local,CHA-03,CHANDLING INTERNATIONAL (PTY)LTD,32131,32131.0,10.377576575186112,5640.65,5640.65,8.637754586078488,0.17555164794124054,0.1755516479412405,July
SHIR,Local,CHA-08,CHARLIES BISTRO/CAFE,16299,16298.99999999999,9.698859035219632,2888.7500000000005,2888.75,7.968579161588591,0.17723479968096204,0.177234799680962,July
RAJEN,Collection,CHI-08,CHILL & GRILL,8192,8191.9999999999945,9.010913347279288,1356.17,1356.17,7.212419829373902,0.165548095703125,0.165548095703125,July
RAJEN,Local,CHI-07,CHILLI CHOCOLATE CHEFS (PTY) LTD,13607,13606.999999999996,9.518339645190858,2917.120000000001,2917.12,7.97835210717721,0.21438377305798484,0.21438377305798484,July
SHIR,Upper Highway,BLO-03,CIANAM TRADING104 T/A THE LIBRARY BISTRO,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KAM,Balito,CIN-01,CINDYS FRESH PRODUCE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
KAM,Collection,CIT-01,CITY LODGE GROUP T/A TOWN LODGE UMHLANGA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,PMB,COA-07,COACH HOUSE,1988,1988.0000000000007,7.59488438721652,442.6800000000001,442.68,6.092847161396585,0.22267605633802817,0.22267605633802817,July
RAJEN,DBN CBD,COA-04,COASTLANDS CONVENTION CENTRE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
RAJEN,Umhlanga,COA-02,COASTLANDS HOTEL UMHLANGA,54793,54792.99999999997,10.911317727550735,8860.720000000005,8860.72,9.08938330440573,0.16171262752541382,0.16171262752541382,July
RAJEN,Local,COA-03,COASTLANDS ON THE RIDGE,93047,93047.00000000004,11.440860020819864,17456.659999999993,17456.66,9.767476516707317,0.18761120723935215,0.18761120723935218,July
KAM,Collection,COF-05,COFFEETANK (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KAM,Local,COM-02,COMIDA RESTAURANT,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
SHIR,Balito,CON-03,CONCHA CAFE,10332,10332.000000000002,9.243001154215731,1535.8599999999997,1535.86,7.33684576372025,0.14865079365079364,0.14865079365079364,July
SHIR,Collection,OAK-01,COOL IDEAS 1249 CC -OAK PARK S.STATION,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Local,LAD-01,Creative Nation Food Co T/A LADY TIFFIN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,PMB,CRO-02,CROSSWAYS HILTON,11258,11257.999999999995,9.328834266023971,2907.509999999999,2907.51,7.975052323767816,0.2582616805826968,0.2582616805826968,July
SHIR,DBN CBD,CUB-02,CUBA BLACK -MOSES MABHIDA STADIUM,25652,25651.99999999998,10.152376820268753,6000.789999999996,6000.79,8.699646406209563,0.2339306876656791,0.23393068766567907,July
RAJEN,Local,CUB-01,CUBANA LOUNGE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Local,GLO-01,CUPPA CHINO (PTY) LTD GLORIA JEANS COFFE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Umhlanga,DAR-02,DARUMA UMHLANGA (PTY) LTD,19883,19882.999999999985,9.89762037425808,3145.1799999999985,3145.18,8.053626401201047,0.15818437861489715,0.15818437861489718,July
KAM,Local,DEL-04,DELAGOA BAY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Local,DAL-01,DELFI GREEK RESTAURANT,71979,71978.99999999997,11.18412968878853,13636.220000000005,13636.22,9.520484766891213,0.1894471998777421,0.18944719987774208,July
KAM,PMB,DEL-07,DELI EXPRESS,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
RAJEN,Local,DEL-01,DELICIOUS WINDERMERE - CLOSED,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
SHIR,Balito,DEL-03,DELISH SISTERS CAFE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Local,DES-03,DESAI FAMILY BAKERS T/A COUNTRY BAKE,665,665.0,6.499787040655854,104.99999999999997,105,4.653960350157523,0.15789473684210525,0.15789473684210523,July
SHIR,DBN CBD,DIA-01,DIAKONIA CENTRE,8237,8236.999999999995,9.016391478941248,1472.7399999999998,1472.74,7.294879890360072,0.1787956780381207,0.17879567803812071,July
SHIR,South Coast,JCS-01,DISTINCTIVE CHOICE T/A JC'S RESTUARANT,8020,8019.999999999996,8.98969370086056,1358.5300000000004,1358.53,7.214158511802551,0.1693927680798005,0.16939276807980053,July
KAM,Collection,DON-03,DONGALA BOUTIQUE HOTEL,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,PMB,SKI-06,D'PONTE'S FISH N' CHIPS PMB,6949,6948.999999999997,8.846353043314327,1415.0999999999995,1415.1,7.254955478958325,0.2036408116275723,0.2036408116275723,July
ANA,Drakensberg,DRA-05,DRAKENSBERG SUN RESORT,40509,40509.00000000002,10.609279450629153,9597.399999999994,9597.4,9.169247507440623,0.23692019057493396,0.236920190574934,July
RAJEN,Local,NEW-05,DROPKICK MURPHY'S,11040,11040.00000000001,9.309280319831087,1920.6499999999999,1920.65,7.560418949396194,0.1739719202898551,0.1739719202898551,July
SHIR,Umhlanga,DUM-02,DUMA MANZI LODGES (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,DBN CBD,DUR-13,DURBAN CLUB,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,DBN CBD,DUR-12,DURBAN MANOR HOTEL AND CONFERENCE CENTRE,3831,3831.0000000000014,8.25088114470065,736.4099999999997,736.41,6.601787028843038,0.1922239624119029,0.19222396241190287,July
SHIR,Local,DUR-10,DURBAN UNITED HEBREW CONGREGATION,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
SHIR,Local,DUR-05,DURBAN UNIVERCITY OF TECHNOLOGY (H/SCHL),5200,5200.000000000001,8.556413904569519,1459.1999999999996,1459.2,7.285643619320067,0.2806153846153846,0.2806153846153846,July
SHIR,DBN CBD,EAT-02,EAT GOURMET,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,DBN CBD,EGA-01,EGAGASINI RESTAURANT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Local,EMA,EMAKHOSINI HOTEL ON EAST (PTY)LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Richards Bay,ETH-37,ETHEKWINI - HESTO -STANGER,3706,3706.000000000003,8.217708406845306,1650.8700000000003,1650.87,7.409057700662479,0.44545871559633027,0.44545871559633027,July
RAJEN,Local,ETH-33,ETHEKWINI CATERERS - DURBAN CHRISTIAN,3666,3665.999999999999,8.20685642839965,1558.7200000000007,1558.72,7.351620250618178,0.42518276050190945,0.42518276050190945,July
RAJEN,DBN CBD,ETH-35,ETHEKWINI CATERERS - EDEN ROC RETIREMENT,8803,8803.000000000002,9.082847851460906,3676.049999999998,3676.05,8.209594085124097,0.4175905941156424,0.4175905941156424,July
RAJEN,Umhlanga,ETH-47,ETHEKWINI CATERERS - NORTH BAY LODGE,2580,2580.0000000000005,7.855544677915663,1095.3,1095.3,6.998783577329701,0.42453488372093023,0.42453488372093023,July
LUC,PMB,ETH-23,ETHEKWINI CATERERS - PMB CHILDREN HOMES,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,South Coast,ETH-34,ETHEKWINI CATERERS - SHELLY BEACH P HOS,27898,27897.99999999999,10.23631028065218,11752.560000000001,11752.56,9.371826368181999,0.42126890816545987,0.42126890816545987,July
KAM,Collection,ETH-01,ETHEKWINI CATERERS (PTY) LTD HEAD OFFICE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KIM,PMB,ETH-05,ETHEKWINI CATERERS ALBANY CATERERS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,PMB,ETH-09,ETHEKWINI CATERERS- AZALIA GARDENS,1056,1056.0,6.962243464266207,416.0,416,6.030685260261263,0.3939393939393939,0.3939393939393939,July
RAJEN,Local,ETH-39,ETHEKWINI CATERERS -DURBAN CHILD & YOUTH,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
RAJEN,DBN CBD,ETH-02,ETHEKWINI CATERERS- EDEN CRESCENT,23340,23339.999999999985,10.057923905840546,9482.640000000003,9482.64,9.157218037493086,0.40628277634961435,0.40628277634961435,July
RAJEN,Local,ETH-11,ETHEKWINI CATERERS- EDEN GARDENS,10675,10674.999999999996,9.275659838096825,4550.909999999999,4550.91,8.423082491947662,0.4263147540983606,0.4263147540983606,July
RAJEN,Umhlanga,ETH-07,ETHEKWINI CATERERS- MILDENE PARK,2257,2256.999999999999,7.721791776817535,973.62,973.62,6.8810210837795,0.43137793531236157,0.43137793531236157,July
RAJEN,Local,ETH-13,ETHEKWINI CATERERS- NAZARETH HOUSE,3442,3441.9999999999973,8.143807976771484,1475.0399999999995,1475.04,7.296440387050284,0.42854154561301566,0.42854154561301566,July
RAJEN,South Coast,ETH-15,ETHEKWINI CATERERS- NPC COEDMORE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Upper Highway,ETH-43,ETHEKWINI CATERERS WINSTON PK FRAIL CARE,5731,5730.999999999995,8.653645314551737,2332.6599999999994,2332.66,7.7547645262960225,0.40702495201535505,0.40702495201535505,July
KAM,Upper Highway,ETH-45,ETHEKWINI CATERERS WOOLWORTHS DISTRIBUT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Umhlanga,ETH-25,ETHEKWINI CATERERS-SOMERSET RETIREMENT,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
RAJEN,Umhlanga,ETH-08,ETHEKWINI CATERERS-TWILANGA RETIREMENT,5047,5047.000000000002,8.526549286340263,2162.9300000000003,2162.93,7.679219062969836,0.4285575589459084,0.4285575589459084,July
KAM,PMB,ETH-38,ETHEKWINI- EMMA BARTER VICTORIA HOME,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Umhlanga,SUP-03,ETHEKWINI MUNICIPALITY -SUPPLY CHAIN MAN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Collection,ETH-42,ETHEKWINI -ST MARTINS DIOCESAN HOME,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Local,GRE-07,EVENTS BY ONICCA T/A GREEN LOUNGE,38087,38087.000000000015,10.547628295541239,7496.829999999998,7496.83,8.922235543509002,0.19683435292882084,0.19683435292882087,July
SHIR,Collection,EXP-02,EXPLORING COFFEE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Umhlanga,FAB-01,FABRICA COFFEE COMPANY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Upper Highway,FAL-03,FALCON ORIENTAL FAST FOODS,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
SHIR,Local,FAT-04,FAT FROG,1544,1544.0000000000005,7.342131730584722,280.2600000000001,280.26,5.635717743742072,0.18151554404145076,0.18151554404145073,July
RAJEN,Collection,FEE-08,FEEDEM GROUP (PTY) BLAIN HOUSE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,Collection,FEE-06,FEEDEM GROUP (PTY) -EMUSENI CENTRE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Collection,FEE-01,FEEDEM GROUP (PTY) LTD ENGEN REFINERY,2797,2796.999999999999,7.936302693201959,530.46,530.46,6.273744554645768,0.18965319985698964,0.18965319985698964,July
RAJEN,Collection,FEE-03,FEEDEM GROUP (PTY) LTD -SIMBA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Local,FEE-05,FEEDEM GROUP (PTY) LTD-CENTENARY HOME,1245,1244.9999999999998,7.126890808898808,253.79999999999995,253.8,5.536546555280287,0.203855421686747,0.203855421686747,July
ANA,Drakensberg,FEE-09,FEEDEM GROUP (PTY) MICHAEL HOUSE SCHOOL,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Collection,FEE-12,FEEDEM GROUP (PTY) MMI UMHLANGA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Collection,FEE-11,FEEDEM GROUP (PTY) SANBS MOUNT EDGECOMBE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Collection,FEE-07,FEEDEM GROUP (PTY) TUISIG CENTRE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Collection,FEE-14,FEEDEM GROUP PTY 3353 PINEHAVEN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Collection,FEE-13,FEEDEM GROUP PTY AWOFTA POINSETTIA PARK,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,PMB,FER-02,FERN HILL HOTEL,26411,26411.00000000002,10.181535869019624,5482.56,5482.56,8.609327424144608,0.20758623300897355,0.20758623300897353,July
KAM,Upper Highway,FIN-01,FIN & SCALE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KAM,PMB,VDE-01,FIRE AND OAK  (PTY) LTD T/A VDEV,5809,5809.0000000000055,8.667163717992533,1028.7600000000002,1028.76,6.936109472478665,0.17709760716130143,0.17709760716130143,July
RAJEN,Upper Highway,EAT-06,FIRST2 MARKET(PTY) LTD - EATFRESH RCL,39234,39234.0,10.577298996789331,8159.410000000003,8159.41,9.00692714142253,0.20796783402151195,0.20796783402151198,July
RAJEN,Collection,EAT-08,FIRST2 MARKET(PTY) LTD -CONLOG,895,895.0,6.796823718274855,195.16000000000003,195.16,5.273819734947637,0.21805586592178772,0.21805586592178772,July
SHIR,South Coast,FIS-10,FISH ON THE RIVER,1555,1554.9999999999998,7.349230824613334,304.36,304.36,5.718211211308322,0.1957299035369775,0.19572990353697747,July
SHIR,Upper Highway,FIS-00,FISH PLACE WESTVILLE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Umhlanga,FIS-02,FISH PLAICE GLENASHLEY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Balito,FOO-06,FOOD LOVERS BALLITO,2429,2429.0000000000005,7.795234929002173,370.6800000000001,370.68,5.915339156718491,0.1526060107039934,0.1526060107039934,July
KAM,Balito,FOO-01,FOOD MATTERS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,Drakensberg,FOR-04,FORDOUN LEISURE (PTY) LTD,11408,11407.999999999995,9.342070142654077,2150.52,2150.52,7.673464952343298,0.18850981767180924,0.18850981767180924,July
SHIR,Local,FOR-02,FORTUNES COFFEE SHOP,8226,8225.999999999995,9.015055148790369,1328.2500000000005,1328.25,7.191617565331053,0.1614697301239971,0.1614697301239971,July
RAJEN,Local,FRE-01,FREIGHT MARINE,7243,7243.000000000003,8.887790764195326,1232.3900000000003,1232.39,7.116710652440972,0.17014910948502004,0.17014910948502002,July
KAM,Collection,FRE-11,FRESH LIFE FOODS T/A YES CHEF,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KAM,Umhlanga,FUD-01,FUDART (PTY)LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,DBN CBD,GAR-02,GARDEN COURT SOUTH BEACH,7223,7222.999999999997,8.885025658050846,1315.7899999999995,1315.79,7.182192524683817,0.1821666897411048,0.1821666897411048,July
SHIR,Umhlanga,GAR-03,GARDEN COURT UMHLANGA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Local,GAR-04,GARDEN OF EAT'N,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,PMB,GEN-02,GENIX CARE AND HYGIENE SERVICES (PTY) LT,13768,13767.99999999999,9.530102337891375,2425.010000000001,2425.01,7.793590927074422,0.17613378849506103,0.17613378849506103,July
SHIR,South Coast,GEN-01,GENUINE INDIAN CUISINE,1883,1883.0000000000002,7.5406215286571525,207.27000000000007,207.27,5.3340222911688135,0.11007434944237919,0.1100743494423792,July
ANA,PMB,GIL-01,GILLYS FISH CO,3637,3637.0000000000027,8.19891444498699,489.53999999999996,489.54,6.193466174668764,0.13459994500962333,0.13459994500962333,July
RAJEN,Local,GLA-01,GLAMWICH,142,142.00000000000003,4.955827057601261,27.999999999999996,28,3.332204510175204,0.19718309859154928,0.19718309859154928,July
RAJEN,Collection,SPA-09,GLENORE KWIKSPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Local,GLE-07,GLENWOOD PREP CAFE,6553,6553.000000000002,8.787678239039497,1285.1000000000001,1285.1,7.158591815313096,0.1961086525255608,0.1961086525255608,July
SHIR,Collection,GOD-01,GO DELI,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
SHIR,Local,GOL-05,GOLD CIRCLE,58073,58072.99999999998,10.969456118819169,13055.250000000004,13055.25,9.476945630700929,0.2248075697828595,0.22480756978285948,July
SHIR,DBN CBD,LUP-07,GOLDEN POSEIDON (PTY) LTD LUPA SUNCOAST,29772,29772.00000000002,10.301323633479802,6316.650000000002,6316.65,8.750944283316555,0.21216747279322853,0.21216747279322853,July
SHIR,South Coast,ANY-01,GOVENDERS SEAFOODS T/A ANYTHING FISHY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,South Coast,ANY-02,GOVENDERS SEAFOODS T/A ANYTHING FISHY,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
SHIR,Upper Highway,HAC-01,HACT BUSINESS (PTY) LTD,11451,11451.000000000005,9.34583234141334,2372.83,2372.83,7.771838614594369,0.20721596367129508,0.2072159636712951,July
ANA,PMB,HAM-05,HAMBLINS CATERING,13614,13614.0,9.518853954007897,3051.07,3051.07,8.023247627750756,0.2241126781254591,0.2241126781254591,July
SHIR,DBN CBD,HAV-01,HAVANA GRILL,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Local,HEA-01,HEALTH BAR RETAIL (MY CHEF),14262,14261.999999999996,9.565353936588249,3344.8200000000015,3344.82,8.115168159455237,0.23452671434581407,0.23452671434581404,July
RAJEN,Collection,HEA-06,HEALTH BAR RETAIL -BLUE STRAWBERRY / CK,17097,17097.000000000004,9.74665828850311,3614.3199999999997,3614.32,8.192659011781313,0.21140083055506814,0.21140083055506811,July
RAJEN,Balito,HEA-03,HEALTH BAR RETAIL -EATFRESH CANELANDS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Collection,HEA-08,HEALTH BAR RETAIL -KOFI LION MATCH,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
RAJEN,Upper Highway,HEA-05,HEALTH BAR RETAIL -TETRAPAK,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
RAJEN,Upper Highway,HEA-07,HEALTHBAR RETAIL EATFRESH WESTVILLE BOYS,9350,9349.999999999996,9.143131622282732,1923.8400000000004,1923.84,7.5620784676845005,0.20575828877005348,0.20575828877005345,July
RAJEN,Local,HER-01,HERMES SHIP CHANDLERS (PTY) LTD,7974,7974.000000000006,8.983941527941301,1428.7099999999996,1428.71,7.264527218216673,0.1791710559317783,0.1791710559317783,July
SHIR,South Coast,HIB-01,HIBBERDENE SERVICE STATION,3854,3854.0000000000005,8.256866848974312,890.7400000000004,890.74,6.792052577928401,0.23112091333679294,0.23112091333679294,July
SHIR,Umhlanga,HIN-01,HINGHAM NURSERY TEA GARDEN,4813,4813.0,8.47907586930311,975.4799999999999,975.48,6.882929657546481,0.20267608560149594,0.20267608560149594,July
KAM,Collection,HIL-03,HISTRACH INVESTMENTS -HILLCREST KWIKSPAR,2400,2400.0000000000005,7.783224016336037,730.4299999999997,730.43,6.593633401821717,0.3043458333333333,0.3043458333333333,July
JUS,Collection,SPA-06,HISTRACH INVESTMENTS T/A HILLCREST SPAR,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
SHIR,Umhlanga,HOL-04,HOLLYWOOD SPORTBOOK KZN -  HUTS CANTEEN,6902,6902.0,8.839566503657949,1249.2399999999998,1249.24,7.130290645389394,0.1809968125181107,0.1809968125181107,July
SHIR,Umhlanga,HOL-03,HOLLYWOOD SPORTBOOKKZN (PTY)LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Local,HOL-02,HOLLYWOOD SPORTSBOOK KZN (PTY)LTD - ARG,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Umhlanga,HOL-01,HOLLYWOOD SPORTSBOOK KZN (PTY)LTD- PARK,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,PMB,HOM-01,HOME SLICE CAFE,526,526.0000000000001,6.26530121273771,99.75999999999999,99.76,4.602767301371781,0.1896577946768061,0.1896577946768061,July
SHIR,Balito,HOP-01,HOPS AND BARLEY BALLITO,33630,33629.99999999999,10.423173804734315,5357.119999999999,5357.12,8.58618179622742,0.1592958667856081,0.1592958667856081,July
SHIR,Local,BUT-03,HOT SHOT T/A BUTCHER BOYS FLORIDA,2850,2849.9999999999986,7.955074273262696,575.5200000000001,575.52,6.355273979947314,0.20193684210526316,0.20193684210526316,July
SHIR,DBN CBD,EDW-01,HPF PROPERTIES (PTY) LTD - EDWARD HOTEL,3151,3150.9999999999977,8.055475141757274,660.4800000000001,660.48,6.492966843413089,0.2096096477308791,0.2096096477308791,July
KAM,Richards Bay,DRO-01,HS TUZI GAZI (PTY) LTD T/A DROS,2104,2104.000000000001,7.651595573857601,478.0000000000002,478,6.169610732491456,0.22718631178707224,0.22718631178707224,July
SHIR,Local,HUM-01,HUMBLE COFFEE,12285,12285.00000000001,9.41613428495528,2452.1699999999996,2452.17,7.804728625811046,0.19960683760683762,0.19960683760683762,July
SHIR,Upper Highway,DEE-01,HUYSKOS (PTY) T/A DEEGHUYS HILLCREST,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,DBN CBD,ICC-01,I.C.C DURBAN (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
SHIR,Balito,ZIM-02,IFA ZIMBALI LODGE (PTY) LTD,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,July
KAM,Collection,IGU-01,IGUGU SERVICES (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
KAM,Collection,IND-08,INDIAN DELIGHTS CATERERS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,July
ANA,PMB,IND-07,INDIGO FIELDS,9641,9640.999999999998,9.17378011666438,2005.5899999999992,2005.59,7.603693560792562,0.20802717560419043,0.20802717560419046,July
